#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,2.931292,0.000000,0.000000,3.506667,3.029500,0.042542,10.288833
0.000000,0.000000,2.906333,0.000000,0.000000,3.031834,2.968209,0.041458,9.926250
0.000000,0.000000,3.101959,0.000000,0.000000,3.368125,3.600375,0.042042,9.620792
0.000000,0.000000,3.044209,0.000000,0.000000,3.158792,3.061042,0.041375,10.512250
0.000000,0.000000,3.262583,0.000000,0.000000,3.542416,3.289917,0.040792,9.978375
0.000000,0.000000,3.294958,0.000000,0.000000,3.142583,3.228208,0.056000,10.610625
0.000000,0.000000,2.935333,0.000000,0.000000,3.277208,2.942833,0.044625,9.816625
0.000000,0.000000,2.956375,0.000000,0.000000,3.037375,2.464125,0.042042,9.685208
0.000000,0.000000,2.943333,0.000000,0.000000,3.407125,3.452667,0.041667,8.894708
0.000000,0.000000,3.209625,0.000000,0.000000,2.788500,2.842459,0.040875,10.530708
0.000000,0.000000,3.183792,0.000000,0.000000,3.004542,2.673083,0.438250,9.296708
0.000000,0.000000,3.115334,0.000000,0.000000,2.807625,2.439750,0.033375,9.680583
0.000000,0.000000,2.333583,0.000000,0.000000,2.989917,2.340583,0.034875,7.961292
0.000000,0.000000,2.631208,0.000000,0.000000,3.411500,3.127042,0.036166,8.404917
0.000000,0.000000,2.727625,0.000000,0.000000,2.937125,2.930959,0.042500,9.662166
0.000000,0.000000,2.704042,0.000000,0.000000,3.072417,3.014709,0.039500,9.030917
0.000000,0.000000,2.818542,0.000000,0.000000,3.152792,2.788333,0.038708,9.380958
0.000000,0.000000,2.849084,0.000000,0.000000,3.497584,3.476458,0.038458,9.257375
0.000000,0.000000,2.804708,0.000000,0.000000,3.492542,3.801708,0.038750,10.244958
0.000000,0.000000,2.917792,0.000000,0.000000,2.961292,3.055542,0.042209,10.678750
0.000000,0.000000,2.788541,0.000000,0.000000,3.038417,2.977334,0.041750,9.286042
0.000000,0.000000,3.294000,0.000000,0.000000,3.440792,3.505334,0.041333,9.809417
0.000000,0.000000,2.917500,0.000000,0.000000,3.049208,2.989916,0.040708,10.359000
0.000000,0.000000,2.981833,0.000000,0.000000,3.085125,2.689250,0.042667,9.522250
0.000000,0.000000,3.076208,0.000000,0.000000,3.125458,2.773541,0.041959,9.317667
0.000000,0.000000,2.859583,0.000000,0.000000,3.247375,2.824583,0.041917,9.190583
0.000000,0.000000,2.922084,0.000000,0.000000,3.155000,3.010959,0.041625,9.507875
0.000000,0.000000,3.104750,0.000000,0.000000,2.873292,3.101042,0.041042,9.777542
0.000000,0.000000,2.838125,0.000000,0.000000,3.055083,2.910583,0.041792,9.303458
0.000000,0.000000,2.959292,0.000000,0.000000,2.990292,2.984500,0.041167,9.414625
0.000000,0.000000,2.943834,0.000000,0.000000,3.074209,2.849500,0.041416,9.399459
0.000000,0.000000,2.936209,0.000000,0.000000,2.884875,3.168833,0.045084,9.345500
0.000000,0.000000,2.878583,0.000000,0.000000,3.016791,3.030750,0.041417,9.387167
0.000000,0.000000,2.982667,0.000000,0.000000,3.020125,3.058375,0.041333,9.519375
0.000000,0.000000,3.116166,0.000000,0.000000,2.811584,3.054750,0.041500,9.686208
0.000000,0.000000,3.112708,0.000000,0.000000,2.907875,3.202083,0.041041,9.467416
0.000000,0.000000,3.114959,0.000000,0.000000,2.744583,2.749917,0.041625,9.675541
0.000000,0.000000,2.917291,0.000000,0.000000,2.912667,2.895584,0.041375,8.885000
0.000000,0.000000,2.919292,0.000000,0.000000,3.105875,3.166417,0.430375,9.201166
0.000000,0.000000,3.075292,0.000000,0.000000,2.664000,2.467500,0.034375,10.234333
0.000000,0.000000,2.396291,0.000000,0.000000,2.690208,2.448750,0.032375,7.888250
0.000000,0.000000,2.549209,0.000000,0.000000,2.863792,2.760541,0.034333,8.094833
0.000000,0.000000,2.656333,0.000000,0.000000,2.984292,2.844250,0.035792,8.702792
0.000000,0.000000,2.467250,0.000000,0.000000,3.281500,3.297209,0.038542,8.734209
0.000000,0.000000,2.813917,0.000000,0.000000,3.277334,3.192375,0.038208,9.849541
