#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,3.055916,0.000000,0.000000,3.343000,2.478833,0.046083,9.031667
0.000000,0.000000,2.943375,0.000000,0.000000,3.231917,2.388166,0.042375,9.249334
0.000000,0.000000,3.124417,0.000000,0.000000,3.182875,2.671292,0.041250,9.237208
0.000000,0.000000,2.926041,0.000000,0.000000,3.067916,2.649250,0.045916,9.299042
0.000000,0.000000,3.287416,0.000000,0.000000,3.107875,3.019791,0.042250,9.543833
0.000000,0.000000,3.132125,0.000000,0.000000,3.059541,2.792917,0.041917,9.790625
0.000000,0.000000,3.090000,0.000000,0.000000,2.993541,2.677583,0.045417,9.446958
0.000000,0.000000,3.228833,0.000000,0.000000,3.097792,2.495000,0.044792,9.411042
0.000000,0.000000,3.371291,0.000000,0.000000,2.906583,2.361292,0.045208,9.499041
0.000000,0.000000,3.465750,0.000000,0.000000,3.246500,2.477000,0.045833,9.254334
0.000000,0.000000,3.286500,0.000000,0.000000,2.975958,2.441666,0.045166,9.549375
0.000000,0.000000,3.499291,0.000000,0.000000,3.106916,2.586458,0.046958,9.475667
0.000000,0.000000,3.487250,0.000000,0.000000,2.929791,2.493000,0.044834,9.742250
0.000000,0.000000,3.303417,0.000000,0.000000,3.007750,2.336625,0.046583,9.264250
0.000000,0.000000,3.455792,0.000000,0.000000,3.013083,2.429708,0.046417,9.386791
0.000000,0.000000,3.407750,0.000000,0.000000,2.874125,2.546667,0.046166,9.356333
0.000000,0.000000,3.576500,0.000000,0.000000,2.909208,2.884792,0.437917,9.581333
0.000000,0.000000,3.292375,0.000000,0.000000,2.672875,2.407542,0.036416,10.045334
0.000000,0.000000,2.503584,0.000000,0.000000,2.867958,2.939334,0.036750,7.998375
0.000000,0.000000,2.641291,0.000000,0.000000,2.603375,2.602375,0.036375,8.926834
0.000000,0.000000,2.651292,0.000000,0.000000,2.849084,2.617417,0.038750,8.308292
0.000000,0.000000,2.702417,0.000000,0.000000,2.459041,2.343042,0.031750,8.662500
0.000000,0.000000,2.173459,0.000000,0.000000,2.467500,2.415084,0.034208,7.356375
0.000000,0.000000,2.443584,0.000000,0.000000,2.610209,2.758458,0.036416,7.775416
0.000000,0.000000,2.669459,0.000000,0.000000,2.618875,2.386375,0.038375,8.510333
0.000000,0.000000,2.832291,0.000000,0.000000,2.535875,2.713875,0.039167,8.305083
0.000000,0.000000,2.823375,0.000000,0.000000,2.615250,2.364917,0.041208,8.553125
0.000000,0.000000,2.974833,0.000000,0.000000,2.605417,2.450500,0.041792,8.447084
0.000000,0.000000,3.125334,0.000000,0.000000,2.683917,2.818167,0.043208,8.682709
