frame,stamp,track_ms,state,no_pose,queue_wait_ms,release_to_done_ms
280,1009.333333,17.535917,2,0,0.010333,17.546250
281,1009.366667,17.050916,2,0,0.018459,17.069375
282,1009.400000,18.040333,2,0,0.011500,18.051833
283,1009.433333,16.544375,2,0,0.015875,16.560250
284,1009.466667,17.501292,2,0,0.010833,17.512125
285,1009.500000,16.743375,2,0,0.016083,16.759458
286,1009.533333,17.393791,2,0,0.014709,17.408500
287,1009.566667,17.147667,2,0,0.013167,17.160834
288,1009.600000,17.593542,2,0,0.021792,17.615334
289,1009.633333,16.976500,2,0,0.017958,16.994458
290,1009.666667,17.096083,2,0,0.022834,17.118917
291,1009.700000,16.582959,2,0,0.018041,16.601000
292,1009.733333,17.155833,2,0,0.014417,17.170250
293,1009.766667,16.382708,2,0,0.008458,16.391166
294,1009.800000,17.086125,2,0,0.014333,17.100458
295,1009.833333,16.790583,2,0,0.017667,16.808250
296,1009.866667,17.438209,2,0,0.018333,17.456542
297,1009.900000,17.145750,2,0,0.019666,17.165416
298,1009.933333,16.680458,2,0,0.019834,16.700292
299,1009.966667,17.023334,2,0,0.014958,17.038292
300,1010.000000,16.014833,2,0,0.018292,16.033125
301,1010.033333,16.909333,2,0,0.015459,16.924792
302,1010.066667,15.761209,2,0,0.026666,15.787875
303,1010.100000,16.065167,2,0,0.027833,16.093000
304,1010.133333,16.217541,2,0,0.019417,16.236958
305,1010.166667,16.688125,2,0,0.019792,16.707917
306,1010.200000,16.590583,2,0,0.019250,16.609833
307,1010.233333,16.829500,2,0,0.020709,16.850209
308,1010.266667,16.646833,2,0,0.023958,16.670791
309,1010.300000,16.645084,2,0,0.020750,16.665834
310,1010.333333,16.567542,2,0,0.016792,16.584334
311,1010.366667,16.870125,2,0,0.021041,16.891166
312,1010.400000,16.741042,2,0,0.019250,16.760292
313,1010.433333,17.050375,2,0,0.021292,17.071667
314,1010.466667,16.929500,2,0,0.019750,16.949250
315,1010.500000,16.165083,2,0,0.017334,16.182417
316,1010.533333,16.294084,2,0,0.016416,16.310500
317,1010.566667,16.588542,2,0,0.014167,16.602709
318,1010.600000,16.893625,2,0,0.021917,16.915542
319,1010.633333,16.329958,2,0,0.016042,16.346000
320,1010.666667,17.260917,2,0,0.020625,17.281542
321,1010.700000,16.443584,2,0,0.018250,16.461834
322,1010.733333,16.173208,2,0,0.015375,16.188583
323,1010.766667,17.063167,2,0,0.019291,17.082458
324,1010.800000,16.716208,2,0,0.015459,16.731667
325,1010.833333,18.284334,2,0,0.013375,18.297709
326,1010.866667,17.374292,2,0,0.032875,17.407167
327,1010.900000,17.452125,2,0,0.022708,17.474833
328,1010.933333,17.669500,2,0,0.026167,17.695667
329,1010.966667,17.251167,2,0,0.015375,17.266542
330,1011.000000,17.655250,2,0,0.020584,17.675834
331,1011.033333,17.661917,2,0,0.028375,17.690292
332,1011.066667,17.034875,2,0,0.007458,17.042333
