snapshot,frame,stamp,kf_id,culled,w_kf_tx,w_kf_ty,w_kf_tz,w_kf_qx,w_kf_qy,w_kf_qz,w_kf_qw
224,6789,1226.300000,121,0,0.100455,0.026956,0.479606,0.004046,0.215265,-0.009037,0.976506
224,6789,1226.300000,122,0,0.132348,0.039025,0.617269,0.005573,0.169326,-0.006851,0.985520
224,6789,1226.300000,123,0,0.165608,0.052429,0.816112,0.012780,0.112632,-0.002341,0.993552
224,6789,1226.300000,124,0,0.193458,0.061175,0.972122,0.013810,0.086835,-0.000813,0.996127
224,6789,1226.300000,125,0,0.224319,0.062321,1.138492,0.015852,0.078398,0.000644,0.996796
224,6789,1226.300000,126,0,0.236366,0.071928,1.303479,0.014635,0.067539,0.007389,0.997582
224,6789,1226.300000,127,0,0.250830,0.073857,1.432304,0.015159,0.068056,0.006867,0.997543
224,6789,1226.300000,128,0,0.279614,0.103018,1.574590,0.018477,0.076408,0.006304,0.996886
224,6789,1226.300000,129,0,0.291288,0.108446,1.688732,0.018692,0.068146,0.006029,0.997482
224,6789,1226.300000,130,0,0.299437,0.111804,1.800190,0.018758,0.060767,0.005833,0.997959
224,6789,1226.300000,131,0,0.297903,0.124687,1.913647,0.026127,0.084356,-0.002061,0.996091
224,6789,1226.300000,132,0,0.330225,0.108593,2.042437,0.018229,0.088185,0.002000,0.995935
224,6789,1226.300000,133,0,0.354583,0.112683,2.172027,0.019224,0.092308,0.002335,0.995542
224,6789,1226.300000,134,0,0.357106,0.119907,2.342744,0.018526,0.071203,0.002140,0.997288
224,6789,1226.300000,135,0,0.332356,0.122520,2.479187,0.017778,0.048564,0.002900,0.998658
224,6789,1226.300000,136,0,0.296901,0.121088,2.594214,0.019443,0.017236,0.004942,0.999650
224,6789,1226.300000,137,0,0.253669,0.123453,2.716741,0.019849,-0.032656,0.007421,0.999242
224,6789,1226.300000,138,0,0.181422,0.127148,2.854142,0.021363,-0.098733,0.010750,0.994827
224,6789,1226.300000,139,0,0.126518,0.128464,2.945300,0.020947,-0.136843,0.011237,0.990308
224,6789,1226.300000,140,0,0.039339,0.128670,3.074276,0.021382,-0.194918,0.014263,0.980483
224,6789,1226.300000,141,0,-0.056730,0.132433,3.195474,0.021552,-0.252124,0.016066,0.967322
224,6789,1226.300000,142,0,-0.281303,0.132023,3.358987,0.025047,-0.361259,0.022359,0.931861
224,6789,1226.300000,143,0,-0.417460,0.129791,3.421264,0.022727,-0.425444,0.022848,0.904411
224,6789,1226.300000,144,0,-0.647240,0.126064,3.477248,0.019109,-0.533001,0.026542,0.845482
224,6789,1226.300000,145,0,-0.823478,0.122740,3.477569,0.016238,-0.605793,0.028711,0.794938
224,6789,1226.300000,146,0,-0.995012,0.124140,3.443580,0.018158,-0.674503,0.030829,0.737405
224,6789,1226.300000,147,0,-1.156999,0.117200,3.368893,0.014068,-0.742530,0.032827,0.668860
224,6789,1226.300000,148,0,-1.296612,0.116485,3.256553,0.008996,-0.804732,0.033183,0.592642
224,6789,1226.300000,149,0,-1.391433,0.114190,3.108078,0.007404,-0.863086,0.034281,0.503838
224,6789,1226.300000,150,0,-1.461370,0.107938,2.937433,-0.004517,0.911124,-0.034607,-0.410652
224,6789,1226.300000,151,0,-1.558752,0.103204,2.831115,-0.001117,0.923810,-0.034246,-0.381315
224,6789,1226.300000,152,0,-1.671086,0.098611,2.664079,0.001478,0.944206,-0.033443,-0.327649
224,6789,1226.300000,153,0,-1.742945,0.097357,2.505379,0.006611,0.959038,-0.033028,-0.281268
224,6789,1226.300000,154,0,-1.792499,0.097402,2.357244,0.010363,0.968778,-0.031699,-0.245677
224,6789,1226.300000,155,0,-1.810628,0.095357,2.199619,0.014909,0.984145,-0.029520,-0.174256
224,6789,1226.300000,156,0,-1.778832,0.071697,2.030000,0.015537,0.995020,-0.019943,-0.096419
224,6789,1226.300000,157,0,-1.710597,0.047603,1.883517,0.017685,0.999247,-0.013733,-0.031683
224,6789,1226.300000,158,0,-1.736417,0.112748,1.740275,0.016537,0.996721,-0.042107,0.067083
224,6789,1226.300000,159,0,-1.574923,0.075984,1.592019,0.022726,0.978060,-0.037459,0.203666
224,6789,1226.300000,160,0,-1.405415,0.123945,1.524003,0.020816,0.958597,-0.047362,0.280028
224,6789,1226.300000,161,0,-1.288481,0.103213,1.462922,0.025027,0.931454,-0.051106,0.359381
224,6789,1226.300000,162,0,-1.156823,0.084267,1.439285,0.024386,0.901498,-0.052902,0.428844
224,6789,1226.300000,163,0,-1.003113,0.055793,1.427373,0.016885,0.852515,-0.048467,0.520178
224,6789,1226.300000,164,0,-0.872108,0.029945,1.430079,0.004220,0.804918,-0.040298,0.592001
224,6789,1226.300000,165,0,-0.745713,0.018959,1.426179,-0.009193,0.757832,-0.030000,0.651695
224,6789,1226.300000,166,0,-0.599064,0.009586,1.490589,-0.002573,0.752020,-0.023843,0.658704
224,6789,1226.300000,167,0,-0.404371,0.099510,1.408677,0.038302,0.708460,-0.043214,0.703384
224,6789,1226.300000,168,0,-0.229256,0.106156,1.473835,0.005772,0.714929,-0.044398,0.697762
224,6789,1226.300000,169,0,-0.087089,0.094722,1.525689,0.008344,0.677236,-0.035972,0.734839
224,6789,1226.300000,170,0,0.038980,0.098661,1.643737,0.010276,0.593688,-0.023914,0.804274
224,6789,1226.300000,171,0,0.130264,0.104316,1.784966,0.015230,0.506993,-0.012806,0.861721
224,6789,1226.300000,172,0,0.205280,0.103560,1.922313,0.016652,0.405135,-0.003500,0.914099
224,6789,1226.300000,173,0,0.235657,0.118956,2.044445,0.020887,0.327663,-0.006308,0.944543
224,6789,1226.300000,174,0,0.280725,0.114430,2.224814,0.018795,0.254902,-0.004802,0.966772
224,6789,1226.300000,175,0,0.291981,0.115057,2.352529,0.018273,0.198568,-0.002026,0.979915
224,6789,1226.300000,176,0,0.296381,0.125430,2.504179,0.018668,0.143262,0.000183,0.989509
224,6789,1226.300000,177,0,0.273852,0.122476,2.630844,0.018981,0.081177,0.003537,0.996513
224,6789,1226.300000,178,0,0.234591,0.120347,2.749702,0.019220,0.023692,0.005092,0.999522
224,6789,1226.300000,179,0,0.142838,0.128433,2.885012,0.021191,-0.062050,0.010015,0.997798
224,6789,1226.300000,180,0,0.017324,0.127581,3.015760,0.020716,-0.155341,0.013575,0.987550
224,6789,1226.300000,181,0,-0.055303,0.128040,3.141664,0.020859,-0.206587,0.015386,0.978085
224,6789,1226.300000,182,0,-0.187351,0.129681,3.285152,0.021080,-0.281935,0.018207,0.959029
224,6789,1226.300000,183,0,-0.289651,0.129876,3.358703,0.022439,-0.329887,0.020454,0.943532
224,6789,1226.300000,184,0,-0.403492,0.129537,3.425569,0.022276,-0.380373,0.022747,0.924285
224,6789,1226.300000,185,0,-0.517003,0.129547,3.475209,0.023227,-0.426312,0.023700,0.903967
224,6789,1226.300000,186,0,-0.635992,0.126691,3.508734,0.020999,-0.476010,0.026023,0.878804
224,6789,1226.300000,187,0,-0.756528,0.127400,3.525724,0.020096,-0.521205,0.027121,0.852764
224,6789,1226.300000,188,0,-0.880437,0.125054,3.522717,0.018533,-0.568348,0.027669,0.822114
224,6789,1226.300000,189,0,-1.019313,0.125423,3.505109,0.017766,-0.620445,0.030393,0.783459
224,6789,1226.300000,190,0,-1.124793,0.123024,3.467590,0.017832,-0.665721,0.031987,0.745301
224,6789,1226.300000,191,0,-1.247642,0.116895,3.393316,0.013945,-0.723376,0.032058,0.689569
224,6789,1226.300000,192,0,-1.365766,0.114832,3.273343,0.009545,-0.785821,0.032452,0.617529
224,6789,1226.300000,193,0,-1.429651,0.114892,3.179357,0.008411,-0.825661,0.033151,0.563129
224,6789,1226.300000,194,0,-1.494172,0.112141,3.044964,-0.006956,0.872423,-0.034636,-0.487473
224,6789,1226.300000,195,0,-1.537570,0.106576,2.902858,-0.004833,0.910089,-0.034806,-0.412922
224,6789,1226.300000,196,0,-1.601286,0.102928,2.793715,-0.001376,0.927581,-0.034191,-0.372050
224,6789,1226.300000,197,0,-1.674109,0.099425,2.670289,0.001984,0.942382,-0.033804,-0.332821
224,6789,1226.300000,198,0,-1.736632,0.096564,2.553650,0.005883,0.948931,-0.032589,-0.313743
224,6789,1226.300000,199,0,-1.790241,0.095971,2.436989,0.006160,0.954825,-0.032473,-0.295324
224,6789,1226.300000,200,0,-1.816180,0.099226,2.269695,0.010155,0.970020,-0.031933,-0.240705
224,6789,1226.300000,201,0,-1.837036,0.097612,2.122110,0.013959,0.978521,-0.028934,-0.203629
224,6789,1226.300000,202,0,-1.848919,0.082486,1.961845,0.013532,0.985710,-0.020576,-0.166640
224,6789,1226.300000,203,0,-1.868749,0.082119,1.815939,0.015099,0.991623,-0.018844,-0.126886
224,6789,1226.300000,204,0,-1.863402,0.059719,1.692845,0.013735,0.994579,-0.016277,-0.101783
224,6789,1226.300000,205,0,-1.956316,0.112540,1.412576,0.015463,0.998101,-0.044676,-0.039487
224,6789,1226.300000,206,0,-1.951614,0.110678,1.230074,0.018666,0.997758,-0.045725,-0.045168
224,6789,1226.300000,207,0,-1.963017,0.093998,1.101368,0.018094,0.997737,-0.042748,-0.048648
224,6789,1226.300000,208,0,-2.010261,0.097028,0.974771,0.015182,0.997436,-0.043913,-0.054433
224,6789,1226.300000,209,0,-2.023594,0.092473,0.863047,0.014978,0.997266,-0.046351,-0.055560
224,6789,1226.300000,210,0,-2.008530,0.085451,0.719458,0.017522,0.997038,-0.049666,-0.056041
224,6789,1226.300000,211,0,-2.017843,0.075356,0.562126,0.016757,0.997229,-0.047175,-0.055035
224,6789,1226.300000,212,0,-1.984357,0.077915,0.441802,0.013556,0.998345,-0.054672,-0.011609
224,6789,1226.300000,213,0,-1.932722,0.067051,0.306988,0.015598,0.997331,-0.050298,0.050578
224,6789,1226.300000,214,0,-1.853407,0.062243,0.190638,0.013133,0.992498,-0.052813,0.109480
224,6789,1226.300000,215,0,-1.749084,0.053611,0.054177,0.012163,0.982146,-0.055248,0.179411
224,6789,1226.300000,217,0,-1.548424,0.045365,-0.125866,0.015133,0.954626,-0.052339,0.292780
224,6789,1226.300000,218,0,-1.412366,0.043633,-0.178432,0.012079,0.936772,-0.050183,0.346114
224,6789,1226.300000,219,0,-1.280868,0.025790,-0.254284,0.011408,0.915294,-0.051054,0.399375
224,6789,1226.300000,220,0,-1.146654,0.019256,-0.309690,0.008933,0.893951,-0.051118,0.445151
224,6789,1226.300000,221,0,-1.032197,0.007566,-0.325841,0.021739,0.854452,-0.023208,0.518557
224,6789,1226.300000,222,0,-0.924010,0.003232,-0.351413,0.009555,0.820777,-0.040713,0.569716
224,6789,1226.300000,223,0,-0.815976,0.005999,-0.376607,0.010456,0.805259,-0.044866,0.591130
224,6789,1226.300000,224,0,-0.673081,0.006886,-0.403087,0.011029,0.789851,-0.044134,0.611609
224,6789,1226.300000,225,0,-0.555622,-0.003332,-0.430391,0.009983,0.766329,-0.040423,0.641097
225,6818,1227.266667,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
225,6818,1227.266667,4,0,0.088705,0.007937,0.136807,0.000073,0.062653,-0.003638,0.998029
225,6818,1227.266667,5,0,0.104450,0.022491,0.282881,0.000788,0.042828,-0.002387,0.999079
225,6818,1227.266667,6,0,0.119249,0.026110,0.441102,0.003013,0.060384,-0.001415,0.998170
225,6818,1227.266667,7,0,0.140428,0.041448,0.586254,0.006677,0.062837,-0.001753,0.998000
225,6818,1227.266667,8,0,0.161652,0.047276,0.735333,0.009441,0.065606,-0.001247,0.997800
225,6818,1227.266667,9,0,0.186466,0.054252,0.882895,0.012933,0.069379,-0.000534,0.997506
225,6818,1227.266667,10,0,0.213497,0.062779,1.034999,0.013942,0.071362,-0.000155,0.997353
225,6818,1227.266667,11,0,0.246164,0.065678,1.193451,0.016119,0.071360,0.001508,0.997319
225,6818,1227.266667,12,0,0.246864,0.072574,1.307473,0.014639,0.064345,0.007388,0.997793
225,6818,1227.266667,13,0,0.259673,0.075228,1.462046,0.015570,0.054821,0.007400,0.998347
225,6818,1227.266667,14,0,0.282561,0.088796,1.605706,0.015801,0.060454,0.006835,0.998022
225,6818,1227.266667,15,0,0.323560,0.110332,1.742708,0.019098,0.065912,0.005930,0.997625
225,6818,1227.266667,16,0,0.349981,0.114686,1.877520,0.019577,0.072397,0.005717,0.997167
225,6818,1227.266667,17,0,0.360078,0.122805,2.007311,0.026834,0.085657,-0.001556,0.995962
225,6818,1227.266667,18,0,0.376129,0.111365,2.117432,0.018508,0.070640,0.002943,0.997326
225,6818,1227.266667,19,0,0.390055,0.111828,2.266148,0.016973,0.055033,0.003065,0.998336
225,6818,1227.266667,20,0,0.397626,0.120929,2.401430,0.018180,0.036316,0.004171,0.999166
225,6818,1227.266667,21,0,0.380077,0.123804,2.532892,0.022940,0.010915,0.003109,0.999672
225,6818,1227.266667,22,0,0.336627,0.123631,2.671883,0.019691,-0.028358,0.005088,0.999391
225,6818,1227.266667,23,0,0.282543,0.125037,2.791260,0.021189,-0.083484,0.008865,0.996244
225,6818,1227.266667,24,0,0.212136,0.130513,2.905397,0.021790,-0.138324,0.010998,0.990086
225,6818,1227.266667,25,0,0.074337,0.129382,3.072078,0.020704,-0.215745,0.014335,0.976125
225,6818,1227.266667,26,0,-0.074336,0.132581,3.222645,0.022265,-0.299522,0.017327,0.953672
225,6818,1227.266667,27,0,-0.204854,0.130291,3.308978,0.018985,-0.345648,0.018027,0.937999
225,6818,1227.266667,28,0,-0.415153,0.129550,3.423872,0.022598,-0.422118,0.023996,0.905941
225,6818,1227.266667,29,0,-0.541021,0.129955,3.476367,0.022441,-0.461833,0.024864,0.886334
225,6818,1227.266667,30,0,-0.677944,0.126733,3.515967,0.021456,-0.507373,0.026708,0.861045
225,6818,1227.266667,31,0,-0.822017,0.126211,3.536331,0.016156,-0.557713,0.027841,0.829410
225,6818,1227.266667,32,0,-0.950994,0.127276,3.534068,0.015992,-0.609677,0.030275,0.791910
225,6818,1227.266667,33,0,-1.119508,0.124369,3.493603,0.018374,-0.684023,0.032942,0.728485
225,6818,1227.266667,34,0,-1.242627,0.119393,3.442216,0.013434,-0.734587,0.032832,0.677586
225,6818,1227.266667,35,0,-1.396394,0.117598,3.323063,0.010813,-0.807090,0.033663,0.589369
225,6818,1227.266667,36,0,-1.477167,0.115027,3.222821,0.007736,-0.851232,0.033849,0.523640
225,6818,1227.266667,37,0,-1.562280,0.111249,3.048169,-0.005584,0.907220,-0.035007,-0.419160
225,6818,1227.266667,38,0,-1.602085,0.105289,2.914158,-0.000430,0.939019,-0.034057,-0.342175
225,6818,1227.266667,40,0,-1.665371,0.099950,2.638489,0.002399,0.957857,-0.034527,-0.285153
225,6818,1227.266667,41,0,-1.709830,0.095723,2.511159,0.006942,0.963363,-0.033351,-0.266029
225,6818,1227.266667,42,0,-1.762172,0.095832,2.302518,0.011300,0.981202,-0.032675,-0.189862
225,6818,1227.266667,43,0,-1.827850,0.095132,2.159301,0.015972,0.985470,-0.031192,-0.166195
225,6818,1227.266667,44,0,-1.840860,0.080537,2.008673,0.014765,0.991719,-0.021195,-0.125802
225,6818,1227.266667,45,0,-1.848187,0.079348,1.862309,0.017688,0.995737,-0.014693,-0.089323
225,6818,1227.266667,46,0,-1.858291,0.061086,1.677727,0.013122,0.995440,-0.019520,-0.092449
225,6818,1227.266667,47,0,-1.954166,0.111374,1.505150,0.015145,0.997331,-0.040879,-0.058579
225,6818,1227.266667,48,0,-1.958778,0.110907,1.322811,0.015728,0.998017,-0.043357,-0.042840
225,6818,1227.266667,49,0,-1.953831,0.110389,1.203239,0.018282,0.997871,-0.048458,-0.039634
225,6818,1227.266667,50,0,-1.958999,0.097068,1.086477,0.017770,0.998374,-0.042555,-0.033502
225,6818,1227.266667,51,0,-1.981907,0.091865,0.914929,0.014170,0.998650,-0.045683,-0.020274
225,6818,1227.266667,52,0,-1.944171,0.084497,0.799260,0.018910,0.998661,-0.046334,-0.013114
225,6818,1227.266667,54,0,-1.945210,0.077267,0.599867,0.016096,0.998574,-0.050744,0.004102
225,6818,1227.266667,55,0,-1.931075,0.074131,0.471478,0.013774,0.998449,-0.053704,0.005146
225,6818,1227.266667,56,0,-1.911754,0.069839,0.339393,0.015646,0.998024,-0.050724,0.033612
225,6818,1227.266667,57,0,-1.877684,0.062799,0.212073,0.014393,0.996342,-0.052006,0.066263
225,6818,1227.266667,58,0,-1.808998,0.058053,0.127353,0.013455,0.991534,-0.052978,0.117783
225,6818,1227.266667,59,0,-1.719389,0.052711,0.042653,0.011773,0.981091,-0.054703,0.185279
225,6818,1227.266667,60,0,-1.595584,0.047367,-0.039785,0.015165,0.961684,-0.051716,0.268811
225,6818,1227.266667,61,0,-1.458970,0.049929,-0.109893,0.011323,0.941513,-0.050035,0.333049
225,6818,1227.266667,62,0,-1.336562,0.037685,-0.186507,0.012437,0.920625,-0.052597,0.386690
225,6818,1227.266667,63,0,-1.222377,0.028176,-0.242033,0.010999,0.897004,-0.050438,0.438998
225,6818,1227.266667,64,0,-1.087053,0.021856,-0.304379,0.009277,0.871905,-0.049837,0.487044
225,6818,1227.266667,65,0,-0.979442,0.008117,-0.293538,0.021875,0.834197,-0.023838,0.550516
225,6818,1227.266667,66,0,-0.846361,0.004886,-0.301694,0.010751,0.795592,-0.042705,0.604230
225,6818,1227.266667,67,0,-0.698696,0.011847,-0.327932,0.010370,0.777254,-0.043600,0.627588
225,6818,1227.266667,68,0,-0.574922,0.001347,-0.344203,0.009219,0.738408,-0.040084,0.673099
225,6818,1227.266667,69,0,-0.418511,0.003787,-0.329283,0.005735,0.694233,-0.041107,0.718552
225,6818,1227.266667,70,0,-0.305092,-0.006277,-0.268521,0.029134,0.634840,-0.013061,0.771984
225,6818,1227.266667,71,0,-0.177054,-0.002415,-0.210488,0.021635,0.575416,-0.017219,0.817393
225,6818,1227.266667,72,0,-0.081266,0.001571,-0.149256,0.012888,0.524345,-0.019649,0.851182
225,6818,1227.266667,73,0,0.007979,0.005583,-0.062189,0.004248,0.463170,-0.022561,0.885972
225,6818,1227.266667,74,0,0.070489,-0.006111,0.045213,0.000491,0.391199,-0.020436,0.920079
225,6818,1227.266667,75,0,0.118153,0.003780,0.179836,0.000453,0.298721,-0.015241,0.954219
225,6818,1227.266667,76,0,0.140761,0.017930,0.321404,-0.000351,0.214856,-0.011397,0.976579
225,6818,1227.266667,77,0,0.155196,0.030161,0.465625,0.003536,0.151766,-0.006720,0.988387
225,6818,1227.266667,78,0,0.164740,0.045210,0.622866,0.009695,0.086370,-0.002529,0.996213
225,6818,1227.266667,79,0,0.178469,0.051224,0.755764,0.012262,0.066339,-0.000421,0.997722
225,6818,1227.266667,80,0,0.186760,0.058757,0.923781,0.013680,0.046739,0.000898,0.998813
225,6818,1227.266667,81,0,0.198323,0.063828,1.067335,0.016668,0.028778,0.002876,0.999443
225,6818,1227.266667,82,0,0.171175,0.066389,1.190051,0.013981,0.001025,0.009619,0.999856
225,6818,1227.266667,83,0,0.047052,0.065957,1.323740,0.014189,-0.113059,0.013230,0.993399
225,6818,1227.266667,84,0,-0.107612,0.069356,1.433149,0.016290,-0.201875,0.009946,0.979225
225,6818,1227.266667,85,0,-0.283274,0.116305,1.560968,0.020696,-0.327497,0.022170,0.944365
225,6818,1227.266667,86,0,-0.466419,0.110239,1.592053,0.020292,-0.448798,0.025601,0.893036
225,6818,1227.266667,87,0,-0.618106,0.106385,1.591424,0.022041,-0.523231,0.026989,0.851478
225,6818,1227.266667,88,0,-0.783098,0.105644,1.577106,0.022570,-0.602026,0.028718,0.797640
225,6818,1227.266667,89,0,-0.898983,0.097344,1.568718,0.021447,-0.646621,0.026500,0.762049
225,6818,1227.266667,90,0,-1.063216,0.091504,1.571694,0.020031,-0.669010,0.024819,0.742569
225,6818,1227.266667,91,0,-1.180602,0.088658,1.566384,0.018441,-0.679199,0.022083,0.733390
225,6818,1227.266667,92,0,-1.298118,0.085916,1.561664,0.016288,-0.689869,0.018919,0.723504
225,6818,1227.266667,93,0,-1.421109,0.085289,1.547622,0.014572,-0.701080,0.016245,0.712749
225,6818,1227.266667,94,0,-1.576052,0.082605,1.502272,0.009923,-0.740121,0.014012,0.672254
225,6818,1227.266667,95,0,-1.735843,0.071470,1.470296,0.002837,-0.810193,0.005660,0.586129
225,6818,1227.266667,96,0,-1.869432,0.081159,1.333113,-0.003021,-0.856305,0.015870,0.516218
225,6818,1227.266667,97,0,-1.922936,0.074009,1.203378,0.001060,0.890984,-0.013195,-0.453842
225,6818,1227.266667,98,0,-1.990753,0.096659,1.023536,0.015659,0.940958,-0.044836,-0.335176
225,6818,1227.266667,99,0,-2.034566,0.094870,0.863363,0.014120,0.967276,-0.034465,-0.250978
225,6818,1227.266667,100,0,-1.987801,0.088638,0.761116,0.018013,0.987441,-0.045415,-0.150244
225,6818,1227.266667,101,0,-1.981581,0.078272,0.628260,0.016935,0.996458,-0.049637,-0.065739
225,6818,1227.266667,102,0,-1.945833,0.076679,0.494088,0.013272,0.998467,-0.053643,-0.003023
225,6818,1227.266667,103,0,-1.904641,0.068457,0.374117,0.015907,0.996288,-0.050235,0.068076
225,6818,1227.266667,104,0,-1.847823,0.061898,0.251018,0.013803,0.989624,-0.052371,0.133082
225,6818,1227.266667,105,0,-1.749307,0.057515,0.143820,0.011409,0.974613,-0.053932,0.217005
225,6818,1227.266667,106,0,-1.631719,0.051337,0.040316,0.015014,0.957075,-0.051145,0.284898
225,6818,1227.266667,107,0,-1.467684,0.054205,-0.038577,0.010764,0.932121,-0.049257,0.358621
225,6818,1227.266667,108,0,-1.334590,0.041203,-0.100897,0.011847,0.910688,-0.052522,0.409571
225,6818,1227.266667,109,0,-1.204597,0.033701,-0.193615,0.010128,0.886330,-0.052130,0.460000
225,6818,1227.266667,110,0,-1.047752,0.012128,-0.264003,0.021770,0.847841,-0.024332,0.529244
225,6818,1227.266667,111,0,-0.911854,0.006876,-0.319948,0.011128,0.820907,-0.043909,0.569263
225,6818,1227.266667,112,0,-0.745591,0.009337,-0.348873,0.010389,0.791429,-0.044367,0.609560
225,6818,1227.266667,113,0,-0.624358,0.001402,-0.361491,0.008868,0.748637,-0.040517,0.661681
225,6818,1227.266667,114,0,-0.467278,0.004646,-0.345341,0.007191,0.704531,-0.041003,0.708451
225,6818,1227.266667,115,0,-0.325047,-0.005796,-0.286602,0.028528,0.646616,-0.013908,0.762155
225,6818,1227.266667,116,0,-0.205389,-0.003269,-0.247115,0.020971,0.607026,-0.018282,0.794195
225,6818,1227.266667,117,0,-0.093024,0.001330,-0.163195,0.013131,0.547840,-0.020399,0.836231
225,6818,1227.266667,118,0,-0.003751,0.007967,-0.010565,0.003569,0.461014,-0.022625,0.887097
225,6818,1227.266667,119,0,0.045842,0.001702,0.159077,-0.000317,0.372029,-0.019305,0.928020
225,6818,1227.266667,120,0,0.083054,0.017131,0.315583,-0.000725,0.292074,-0.015640,0.956268
225,6818,1227.266667,121,0,0.100515,0.026987,0.479522,0.004037,0.215430,-0.009027,0.976469
225,6818,1227.266667,122,0,0.132454,0.039059,0.617175,0.005565,0.169493,-0.006842,0.985492
225,6818,1227.266667,123,0,0.165799,0.052470,0.815994,0.012777,0.112825,-0.002338,0.993530
225,6818,1227.266667,124,0,0.193709,0.061217,0.971993,0.013807,0.087029,-0.000811,0.996110
225,6818,1227.266667,125,0,0.224641,0.062366,1.138343,0.015858,0.078607,0.000641,0.996779
225,6818,1227.266667,126,0,0.236757,0.071971,1.303322,0.014644,0.067751,0.007386,0.997567
225,6818,1227.266667,127,0,0.251276,0.073898,1.432140,0.015168,0.068267,0.006864,0.997528
225,6818,1227.266667,128,0,0.280120,0.103056,1.574414,0.018486,0.076619,0.006300,0.996869
225,6818,1227.266667,129,0,0.291843,0.108483,1.688552,0.018701,0.068358,0.006025,0.997467
225,6818,1227.266667,130,0,0.300039,0.111838,1.800006,0.018767,0.060979,0.005829,0.997946
225,6818,1227.266667,131,0,0.298550,0.124721,1.913467,0.026133,0.084565,-0.002067,0.996073
225,6818,1227.266667,132,0,0.330930,0.108623,2.042241,0.018237,0.088397,0.001997,0.995916
225,6818,1227.266667,133,0,0.355342,0.112712,2.171820,0.019232,0.092520,0.002331,0.995522
225,6818,1227.266667,134,0,0.357938,0.119933,2.342536,0.018534,0.071414,0.002136,0.997272
225,6818,1227.266667,135,0,0.333246,0.122543,2.478989,0.017786,0.048776,0.002896,0.998647
225,6818,1227.266667,136,0,0.297871,0.121113,2.594021,0.019446,0.017441,0.004939,0.999647
225,6818,1227.266667,137,0,0.254707,0.123483,2.716554,0.019852,-0.032460,0.007421,0.999248
225,6818,1227.266667,138,0,0.182530,0.127177,2.853976,0.021368,-0.098550,0.010750,0.994845
225,6818,1227.266667,139,0,0.127659,0.128492,2.945155,0.020953,-0.136661,0.011237,0.990332
225,6818,1227.266667,140,0,0.040538,0.128694,3.074157,0.021388,-0.194749,0.014263,0.980516
225,6818,1227.266667,141,0,-0.055491,0.132447,3.195393,0.021557,-0.251965,0.016066,0.967363
225,6818,1227.266667,142,0,-0.280024,0.132029,3.358985,0.025052,-0.361112,0.022351,0.931918
225,6818,1227.266667,143,0,-0.416171,0.129801,3.421293,0.022729,-0.425302,0.022836,0.904478
225,6818,1227.266667,144,0,-0.645949,0.126069,3.477327,0.019110,-0.532855,0.026525,0.845575
225,6818,1227.266667,145,0,-0.822199,0.122749,3.477705,0.016238,-0.605640,0.028684,0.795056
225,6818,1227.266667,146,0,-0.993746,0.124158,3.443783,0.018156,-0.674361,0.030802,0.737536
225,6818,1227.266667,147,0,-1.155776,0.117245,3.369169,0.014064,-0.742393,0.032796,0.669014
225,6818,1227.266667,148,0,-1.295447,0.116555,3.256896,0.008991,-0.804607,0.033157,0.592813
225,6818,1227.266667,149,0,-1.390332,0.114268,3.108462,0.007397,-0.862979,0.034257,0.504022
225,6818,1227.266667,150,0,-1.460342,0.108023,2.937845,-0.004507,0.911037,-0.034586,-0.410846
225,6818,1227.266667,151,0,-1.557765,0.103303,2.831590,-0.001107,0.923728,-0.034237,-0.381514
225,6818,1227.266667,152,0,-1.670166,0.098715,2.664622,0.001483,0.944136,-0.033450,-0.327850
225,6818,1227.266667,153,0,-1.742090,0.097453,2.505975,0.006612,0.958978,-0.033046,-0.281471
225,6818,1227.266667,154,0,-1.791701,0.097485,2.357893,0.010361,0.968725,-0.031727,-0.245882
225,6818,1227.266667,155,0,-1.809889,0.095427,2.200312,0.014897,0.984107,-0.029557,-0.174462
225,6818,1227.266667,156,0,-1.778164,0.071758,2.030682,0.015524,0.994999,-0.019979,-0.096629
225,6818,1227.266667,157,0,-1.709990,0.047656,1.884170,0.017672,0.999240,-0.013770,-0.031894
225,6818,1227.266667,158,0,-1.735873,0.112790,1.740937,0.016515,0.996734,-0.042142,0.066874
225,6818,1227.266667,159,0,-1.574440,0.076020,1.592615,0.022700,0.978102,-0.037493,0.203461
225,6818,1227.266667,160,0,-1.404962,0.123980,1.524525,0.020787,0.958655,-0.047394,0.279827
225,6818,1227.266667,161,0,-1.288089,0.103242,1.463394,0.025001,0.931526,-0.051139,0.359193
225,6818,1227.266667,162,0,-1.156476,0.084289,1.439702,0.024363,0.901580,-0.052935,0.428670
225,6818,1227.266667,163,0,-1.002807,0.055808,1.427732,0.016862,0.852609,-0.048498,0.520021
225,6818,1227.266667,164,0,-0.871838,0.029954,1.430390,0.004196,0.805021,-0.040326,0.591859
225,6818,1227.266667,165,0,-0.745480,0.018960,1.426445,-0.009218,0.757941,-0.030022,0.651566
225,6818,1227.266667,166,0,-0.598790,0.009599,1.490808,-0.002600,0.752134,-0.023867,0.658573
225,6818,1227.266667,167,0,-0.404089,0.099560,1.408625,0.038271,0.708574,-0.043221,0.703271
225,6818,1227.266667,168,0,-0.228987,0.106168,1.473918,0.005741,0.715050,-0.044422,0.697637
