frame,stamp,track_ms,state,no_pose,queue_wait_ms,release_to_done_ms
212,1007.066667,8.012333,2,0,0.010167,8.022500
213,1007.100000,7.798167,2,0,0.020875,7.819042
214,1007.133333,8.367875,2,0,0.006000,8.373875
215,1007.166667,8.180708,2,0,0.009250,8.189958
216,1007.200000,9.216625,2,0,0.007625,9.224250
217,1007.233333,8.477667,2,0,0.010000,8.487667
218,1007.266667,8.077125,2,0,0.020000,8.097125
219,1007.300000,8.704792,2,0,0.012583,8.717375
220,1007.333333,7.143834,2,0,0.009875,7.153709
221,1007.366667,8.112042,2,0,0.009125,8.121167
222,1007.400000,6.977792,2,0,0.014625,6.992417
223,1007.433333,6.800000,2,0,0.009000,6.809000
224,1007.466667,7.719583,2,0,0.009334,7.728917
225,1007.500000,7.880292,2,0,0.018708,7.899000
226,1007.533333,8.270750,2,0,0.009625,8.280375
227,1007.566667,7.963042,2,0,0.022541,7.985583
228,1007.600000,7.918541,2,0,0.019375,7.937916
229,1007.633333,8.448333,2,0,0.016375,8.464708
230,1007.666667,8.310375,2,0,0.009084,8.319459
231,1007.700000,8.556416,2,0,0.009667,8.566083
232,1007.733333,7.967208,2,0,0.008875,7.976083
233,1007.766667,8.581000,2,0,0.008292,8.589292
234,1007.800000,7.849709,2,0,0.007541,7.857250
235,1007.833333,9.071125,2,0,0.020375,9.091500
236,1007.866667,8.681209,2,0,0.009000,8.690209
237,1007.900000,8.762541,2,0,0.005959,8.768500
238,1007.933333,8.399459,2,0,0.013916,8.413375
239,1007.966667,8.459792,2,0,0.009167,8.468959
240,1008.000000,8.800625,2,0,0.018375,8.819000
241,1008.033333,9.419042,2,0,0.018292,9.437334
242,1008.066667,8.909333,2,0,0.012333,8.921666
243,1008.100000,8.619875,2,0,0.015334,8.635209
244,1008.133333,9.133458,2,0,0.007500,9.140958
245,1008.166667,8.738917,2,0,0.010166,8.749083
246,1008.200000,9.108708,2,0,0.015959,9.124667
247,1008.233333,8.616500,2,0,0.018667,8.635167
248,1008.266667,8.963708,2,0,0.004542,8.968250
249,1008.300000,8.479417,2,0,0.017041,8.496458
250,1008.333333,8.716792,2,0,0.008833,8.725625
251,1008.366667,8.126583,2,0,0.019833,8.146416
252,1008.400000,8.932625,2,0,0.016459,8.949084
253,1008.433333,7.986167,2,0,0.009000,7.995167
254,1008.466667,7.951125,2,0,0.011083,7.962208
255,1008.500000,7.784125,2,0,0.024625,7.808750
256,1008.533333,7.763708,2,0,0.009584,7.773292
257,1008.566667,8.807459,2,0,0.010125,8.817584
258,1008.600000,8.390041,2,0,0.032250,8.422291
259,1008.633333,8.734750,2,0,0.018042,8.752792
260,1008.666667,9.274459,2,0,0.020708,9.295167
261,1008.700000,9.106042,2,0,0.018542,9.124584
262,1008.733333,9.450625,2,0,0.011459,9.462084
263,1008.766667,9.302458,2,0,0.008917,9.311375
264,1008.800000,8.665334,2,0,0.024041,8.689375
265,1008.833333,8.839500,2,0,0.022208,8.861708
266,1008.866667,8.787667,2,0,0.017083,8.804750
267,1008.900000,8.716625,2,0,0.020875,8.737500
268,1008.933333,8.059750,2,0,0.011250,8.071000
269,1008.966667,8.403250,2,0,0.005833,8.409083
270,1009.000000,9.166292,2,0,0.010375,9.176667
271,1009.033333,9.674917,2,0,0.012333,9.687250
272,1009.066667,8.693458,2,0,0.011375,8.704833
273,1009.100000,8.885791,2,0,0.008834,8.894625
274,1009.133333,8.911917,2,0,0.020542,8.932459
275,1009.166667,8.821208,2,0,0.012958,8.834166
276,1009.200000,7.136750,2,0,0.008041,7.144791
277,1009.233333,7.319042,2,0,0.010041,7.329083
278,1009.266667,8.727542,2,0,0.009667,8.737209
279,1009.300000,7.592459,2,0,0.006541,7.599000
280,1009.333333,8.952125,2,0,0.009541,8.961666
281,1009.366667,8.668583,2,0,0.014167,8.682750
282,1009.400000,8.233125,2,0,0.007292,8.240417
283,1009.433333,9.214416,2,0,0.005667,9.220083
284,1009.466667,9.227125,2,0,0.021084,9.248209
285,1009.500000,8.734875,2,0,0.006500,8.741375
286,1009.533333,8.521250,2,0,0.014334,8.535584
287,1009.566667,8.824291,2,0,0.015250,8.839541
288,1009.600000,9.634625,2,0,0.019834,9.654459
289,1009.633333,8.365292,2,0,0.014958,8.380250
290,1009.666667,8.712375,2,0,0.011458,8.723833
291,1009.700000,8.494167,2,0,0.021833,8.516000
292,1009.733333,8.248292,2,0,0.014708,8.263000
293,1009.766667,8.414959,2,0,0.014666,8.429625
294,1009.800000,8.001625,2,0,0.009625,8.011250
295,1009.833333,8.340833,2,0,0.019250,8.360083
296,1009.866667,8.373209,2,0,0.012791,8.386000
297,1009.900000,8.686459,2,0,0.017041,8.703500
298,1009.933333,8.884250,2,0,0.009667,8.893917
299,1009.966667,9.269208,2,0,0.015000,9.284208
300,1010.000000,9.437875,2,0,0.014125,9.452000
