#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,3.230375,0.000000,0.000000,2.928666,2.964334,0.042792,9.450625
0.000000,0.000000,2.901292,0.000000,0.000000,2.793792,2.566500,0.038917,9.302458
0.000000,0.000000,2.779375,0.000000,0.000000,2.572041,2.984500,0.040208,8.665334
0.000000,0.000000,2.771542,0.000000,0.000000,2.505042,3.019167,0.039625,8.839500
0.000000,0.000000,2.774917,0.000000,0.000000,2.508334,2.949000,0.039625,8.787667
0.000000,0.000000,2.760459,0.000000,0.000000,2.602083,2.275625,0.039916,8.716625
0.000000,0.000000,2.700542,0.000000,0.000000,2.402958,2.590709,0.042292,8.059750
0.000000,0.000000,2.967958,0.000000,0.000000,2.672541,2.849792,0.043167,8.403250
0.000000,0.000000,3.151917,0.000000,0.000000,2.936666,3.129125,0.045709,9.166292
0.000000,0.000000,3.125833,0.000000,0.000000,2.573042,2.584791,0.043417,9.674917
0.000000,0.000000,3.030125,0.000000,0.000000,2.465042,2.827833,0.043292,8.693458
0.000000,0.000000,3.123125,0.000000,0.000000,2.720792,2.791666,0.039291,8.885791
0.000000,0.000000,2.883584,0.000000,0.000000,2.409708,2.844917,0.426333,8.911917
0.000000,0.000000,2.689708,0.000000,0.000000,2.287000,2.191417,0.032709,8.821208
0.000000,0.000000,2.296959,0.000000,0.000000,2.397125,2.155958,0.031292,7.136750
0.000000,0.000000,2.372916,0.000000,0.000000,2.934250,2.780042,0.037500,7.319042
0.000000,0.000000,2.580166,0.000000,0.000000,2.304459,2.311291,0.035166,8.727542
0.000000,0.000000,2.509084,0.000000,0.000000,2.861417,2.976416,0.037750,7.592459
0.000000,0.000000,2.624667,0.000000,0.000000,2.830625,2.536250,0.038250,8.952125
0.000000,0.000000,2.806375,0.000000,0.000000,2.566750,2.477792,0.041750,8.668583
0.000000,0.000000,2.721000,0.000000,0.000000,2.490625,3.092750,0.041125,8.233125
0.000000,0.000000,3.161334,0.000000,0.000000,2.681875,2.934250,0.039000,9.214416
0.000000,0.000000,3.082833,0.000000,0.000000,2.889750,2.690333,0.038708,9.227125
0.000000,0.000000,2.705125,0.000000,0.000000,2.588792,2.445375,0.041208,8.734875
0.000000,0.000000,2.961000,0.000000,0.000000,2.548459,2.855083,0.039042,8.521250
0.000000,0.000000,2.906125,0.000000,0.000000,3.098958,3.295000,0.041250,8.824291
0.000000,0.000000,2.726750,0.000000,0.000000,2.498708,2.480250,0.038542,9.634625
0.000000,0.000000,2.883375,0.000000,0.000000,2.526458,2.529292,0.041084,8.365292
0.000000,0.000000,3.137875,0.000000,0.000000,2.573917,2.547750,0.038541,8.712375
0.000000,0.000000,2.853833,0.000000,0.000000,2.405125,2.477833,0.038417,8.494167
0.000000,0.000000,2.868834,0.000000,0.000000,2.291708,2.617541,0.041792,8.248292
0.000000,0.000000,3.002708,0.000000,0.000000,2.119458,2.499250,0.042208,8.414959
0.000000,0.000000,2.941791,0.000000,0.000000,2.426666,2.773792,0.036458,8.001625
0.000000,0.000000,2.670625,0.000000,0.000000,2.653666,2.463750,0.038500,8.340833
0.000000,0.000000,2.768375,0.000000,0.000000,2.363834,2.759167,0.041375,8.373209
0.000000,0.000000,3.035917,0.000000,0.000000,2.256583,3.091875,0.040917,8.686459
0.000000,0.000000,3.041625,0.000000,0.000000,2.525167,2.939375,0.043958,8.884250
0.000000,0.000000,3.294250,0.000000,0.000000,2.755666,2.919500,0.044250,9.269208
0.000000,0.000000,3.223083,0.000000,0.000000,2.472125,2.470500,0.359208,9.437875
0.000000,0.000000,2.776542,0.000000,0.000000,2.513125,2.371042,0.031916,8.536708
0.000000,0.000000,2.289833,0.000000,0.000000,2.199083,2.359792,0.030541,7.534458
0.000000,0.000000,2.254542,0.000000,0.000000,2.369125,2.390542,0.034334,7.194916
