#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,5.664292,0.000000,0.000000,2.522250,2.542417,0.031209,11.453083
0.000000,0.000000,5.325709,0.000000,0.000000,2.472792,2.626833,0.031000,10.972500
0.000000,0.000000,5.436875,0.000000,0.000000,2.385250,2.444250,0.031417,11.100084
0.000000,0.000000,5.485917,0.000000,0.000000,2.656542,2.637250,0.032042,10.901708
0.000000,0.000000,5.437208,0.000000,0.000000,2.582250,2.749292,0.032500,11.338417
0.000000,0.000000,5.272500,0.000000,0.000000,2.475708,2.628667,0.311334,11.200833
0.000000,0.000000,5.352958,0.000000,0.000000,3.036917,2.774750,0.037125,11.319000
0.000000,0.000000,5.576250,0.000000,0.000000,3.098625,2.802375,0.030500,12.014375
0.000000,0.000000,5.454750,0.000000,0.000000,3.027000,2.937209,0.030917,11.955208
0.000000,0.000000,5.408666,0.000000,0.000000,2.909292,2.738958,0.030333,11.979042
0.000000,0.000000,5.522792,0.000000,0.000000,2.715125,2.691583,0.030834,11.766291
0.000000,0.000000,5.511125,0.000000,0.000000,2.982834,2.571875,0.031250,11.489208
0.000000,0.000000,6.379792,0.000000,0.000000,2.615708,2.774250,0.033750,12.547125
0.000000,0.000000,5.387041,0.000000,0.000000,2.901333,2.654167,0.031250,11.396875
0.000000,0.000000,5.566750,0.000000,0.000000,2.675208,2.894916,0.030250,11.737500
0.000000,0.000000,5.385583,0.000000,0.000000,2.766625,2.670208,0.032667,11.577041
0.000000,0.000000,5.281541,0.000000,0.000000,2.686250,2.627292,0.031125,11.303125
0.000000,0.000000,5.559167,0.000000,0.000000,2.571584,2.557709,0.029416,11.472833
0.000000,0.000000,5.549833,0.000000,0.000000,2.551083,2.597625,0.030375,11.345125
0.000000,0.000000,5.472917,0.000000,0.000000,2.510750,2.656792,0.029542,11.193958
0.000000,0.000000,5.446750,0.000000,0.000000,2.718292,2.842459,0.029959,11.199708
0.000000,0.000000,5.687000,0.000000,0.000000,2.704625,2.563791,0.030917,11.836167
0.000000,0.000000,5.443167,0.000000,0.000000,2.710709,2.559334,0.030917,11.262875
0.000000,0.000000,5.626083,0.000000,0.000000,2.703416,2.688500,0.031500,11.526000
0.000000,0.000000,5.482334,0.000000,0.000000,2.706625,2.936167,0.033125,11.531250
0.000000,0.000000,5.519375,0.000000,0.000000,2.625041,2.701458,0.030625,11.810833
0.000000,0.000000,5.303125,0.000000,0.000000,2.600500,2.669208,0.031750,11.238500
0.000000,0.000000,5.454958,0.000000,0.000000,2.491750,2.706500,0.031458,11.358250
0.000000,0.000000,5.245958,0.000000,0.000000,2.577000,2.638000,0.030000,11.051792
0.000000,0.000000,5.306125,0.000000,0.000000,2.359000,2.673250,0.037666,11.093000
0.000000,0.000000,5.536458,0.000000,0.000000,2.406792,2.641833,0.030125,11.184459
0.000000,0.000000,5.332209,0.000000,0.000000,2.498917,2.451375,0.285250,10.978250
0.000000,0.000000,5.581583,0.000000,0.000000,2.892292,2.770084,0.029958,11.370375
0.000000,0.000000,5.421000,0.000000,0.000000,3.034416,3.002958,0.029333,12.171750
0.000000,0.000000,5.469417,0.000000,0.000000,3.055000,2.988834,0.030083,12.113666
0.000000,0.000000,6.066750,0.000000,0.000000,3.013709,2.569042,0.029916,12.685042
0.000000,0.000000,5.594583,0.000000,0.000000,2.677417,2.888084,0.034250,11.800500
0.000000,0.000000,5.335375,0.000000,0.000000,2.848917,2.938625,0.029708,11.491917
0.000000,0.000000,5.333791,0.000000,0.000000,2.786750,2.771167,0.033417,11.697625
0.000000,0.000000,5.416167,0.000000,0.000000,2.768083,2.739500,0.033041,11.590625
0.000000,0.000000,5.322834,0.000000,0.000000,2.729041,2.859333,0.029417,11.472042
0.000000,0.000000,5.471250,0.000000,0.000000,3.347375,3.282667,0.042125,11.650584
0.000000,0.000000,5.435666,0.000000,0.000000,3.175500,3.216000,0.036375,12.731042
0.000000,0.000000,5.330250,0.000000,0.000000,2.813542,2.731833,0.030209,12.351500
0.000000,0.000000,5.395625,0.000000,0.000000,2.532417,2.759750,0.030583,11.572666
0.000000,0.000000,5.667500,0.000000,0.000000,2.570084,2.636917,0.030250,11.549292
0.000000,0.000000,5.486250,0.000000,0.000000,2.467666,2.602667,0.030333,11.350459
0.000000,0.000000,5.364459,0.000000,0.000000,2.475250,2.743584,0.030167,10.976542
0.000000,0.000000,5.379500,0.000000,0.000000,2.505084,2.745000,0.029292,11.144542
0.000000,0.000000,5.364708,0.000000,0.000000,2.518250,2.849667,0.032417,11.178166
